Question_Index,Query,Method,Pearson,Spearman,NDCG,KendallTau,Precision_at_1,Precision_at_3,Precision_at_5,Hit_rate_at_k,Reciprocal_Rank,Num_Items
0,What is the association between cell phone use and glioblastoma?,ContextCite32,0.9969750414836768,0.7939393939393938,0.9995792333631908,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,KernelShap32,0.9968736470902454,0.32121212121212117,0.9995792333631908,0.19999999999999998,1.0,1.0,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,BetaShap (U)32,0.9896680499574992,0.41818181818181815,0.9880596009228853,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,TMC32,0.9937603708064613,0.3939393939393939,0.9995792333631908,0.24444444444444444,1.0,1.0,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,ContextCite64,0.998856839710305,0.8787878787878788,0.9995792333631908,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,KernelShap64,0.9982394597743371,0.34545454545454546,0.9995792333631908,0.24444444444444444,1.0,1.0,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,BetaShap (U)64,0.9893976471597066,0.43030303030303024,0.9916782720000081,0.37777777777777777,1.0,0.6666666666666666,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,TMC64,0.9981964314966036,0.41818181818181815,0.9874949036656373,0.3333333333333333,1.0,0.6666666666666666,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,ContextCite100,0.999365804455224,0.8424242424242423,0.9995792333631908,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,KernelShap100,0.9989688929302925,0.6969696969696969,0.9995792333631908,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,BetaShap (U)100,0.9795036834562907,0.35757575757575755,0.9880596009228853,0.28888888888888886,1.0,0.6666666666666666,0.6,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,TMC100,0.9985568471448574,0.5878787878787878,1.0000000000000002,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
0,What is the association between cell phone use and glioblastoma?,LOO,0.9989740801928251,0.6242424242424242,1.0000000000000002,0.4666666666666666,1.0,1.0,0.6,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,ContextCite32,0.8720829237330421,0.9515151515151514,0.993270499633621,0.8666666666666666,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,KernelShap32,0.7303481484663188,0.7696969696969697,0.7442697948033958,0.6,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,BetaShap (U)32,0.35941036671141385,0.13939393939393938,0.6893264138589434,0.06666666666666667,1.0,1.0,0.6,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,TMC32,0.7433674399612531,0.5151515151515151,0.7361935951109521,0.3333333333333333,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,ContextCite64,0.9229911766037475,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,KernelShap64,0.9576981805655773,0.8666666666666665,1.0000000000000002,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,BetaShap (U)64,0.4029352140642827,0.3696969696969697,0.7408963836853062,0.24444444444444444,1.0,1.0,0.6,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,TMC64,0.8269755682817256,0.6969696969696969,0.8012676518194214,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,ContextCite100,0.9646235283310814,0.7939393939393938,0.9809035131694012,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,KernelShap100,0.963983678343738,0.8909090909090909,0.9809035131694012,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,BetaShap (U)100,0.48486208684749205,0.28484848484848485,0.7408963836853062,0.15555555555555553,1.0,1.0,0.6,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,TMC100,0.8461020752067543,0.7818181818181817,0.9809035131694012,0.6,1.0,1.0,1.0,1,1.0,10
1,Which disease of the central nervous system is characterized by the presence of Lewy bodies?,LOO,0.8524264681645455,0.8181818181818182,0.8039410168802652,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,ContextCite32,0.9178432350871752,0.7212121212121211,0.9913888936902512,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,KernelShap32,0.875561098033822,0.8181818181818182,0.9768554194557562,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,BetaShap (U)32,0.6599161930673394,0.5878787878787878,0.7020212498304812,0.4222222222222222,1.0,0.6666666666666666,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,TMC32,0.9592999496163492,0.9272727272727272,0.9469869361762079,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,ContextCite64,0.9766384138781513,0.8666666666666665,0.9884824941665641,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,KernelShap64,0.9561022800620562,0.7575757575757575,0.9768554194557562,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,BetaShap (U)64,0.5492869891207465,0.5393939393939393,0.7020212498304812,0.37777777777777777,1.0,0.6666666666666666,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,TMC64,0.9393048633308082,0.8666666666666665,0.9768554194557562,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,ContextCite100,0.9749094779435631,0.9030303030303028,0.9884824941665641,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,KernelShap100,0.956023511700328,0.8060606060606059,0.9884824941665641,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,BetaShap (U)100,0.6406311516829054,0.7818181818181817,0.8166795261131523,0.6,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,TMC100,0.973532067805006,0.9272727272727272,0.9884824941665641,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
2,The NoSAS Score can be used for screening of which disorders?,LOO,0.8683794641096259,0.5393939393939393,1.0,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
3,What species is associated with Tetrodotoxin?,ContextCite32,0.9052955146294366,0.8545454545454544,0.9088397021456328,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,KernelShap32,0.9458622563114633,0.9151515151515152,0.9720981176566859,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,BetaShap (U)32,0.8839234113401171,0.7939393939393938,0.8656008194133757,0.6,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC32,0.9644261877433868,0.9393939393939393,0.9167533928909561,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,ContextCite64,0.9655261350075351,0.8424242424242423,0.9379821847415759,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,KernelShap64,0.991777416873243,0.9393939393939393,0.9720981176566859,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,BetaShap (U)64,0.8794323817353793,0.7696969696969697,0.8714983600263306,0.6,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC64,0.9487041191304636,0.9878787878787878,1.0000000000000002,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,ContextCite100,0.9723000409886009,0.9151515151515152,0.9600939033484194,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,KernelShap100,0.984266655259444,0.9636363636363635,0.9741903034847333,0.911111111111111,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,BetaShap (U)100,0.9366523077474647,0.7939393939393938,0.8714983600263306,0.6,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,TMC100,0.9664199109913771,0.9636363636363635,1.0000000000000002,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
3,What species is associated with Tetrodotoxin?,LOO,0.7026042985927397,0.7212121212121211,0.9486697631015343,0.6,1.0,1.0,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite32,0.8808745532067949,0.7939393939393938,0.7572070306043581,0.6444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap32,0.9476599365756073,0.8303030303030302,0.9227145978297782,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)32,0.8233675203534554,0.19999999999999998,0.5878600229818023,0.15555555555555553,1.0,0.6666666666666666,0.6,1,1.0,10
4,Does a selective sweep increase genetic variation?,TMC32,0.94020929907699,0.7333333333333332,0.825979446247621,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite64,0.943252881215498,0.9151515151515152,0.8813605926759334,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap64,0.9450082616258222,0.7939393939393938,0.9227145978297782,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)64,0.817106621407624,0.2121212121212121,0.5400134474037207,0.15555555555555553,0.0,0.6666666666666666,0.6,1,0.5,10
4,Does a selective sweep increase genetic variation?,TMC64,0.9561812901190166,0.8666666666666665,0.9998963011845735,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,ContextCite100,0.9238066894340925,0.8060606060606059,0.8813605926759334,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,KernelShap100,0.9466874721306194,0.9151515151515152,0.9227145978297782,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
4,Does a selective sweep increase genetic variation?,BetaShap (U)100,0.9471923629043661,0.6727272727272726,0.7120247319109646,0.5111111111111111,1.0,0.6666666666666666,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,TMC100,0.9700890511710416,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
4,Does a selective sweep increase genetic variation?,LOO,0.2759645735303389,0.32121212121212117,0.8248658945348052,0.24444444444444444,1.0,0.6666666666666666,0.6,1,1.0,10
5,List markers for autophagy.,ContextCite32,0.9929020753845532,0.8909090909090909,0.9839134537186085,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,KernelShap32,0.9962395500631186,0.8787878787878788,1.0,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,BetaShap (U)32,0.9895494159243494,0.6363636363636362,1.0,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,TMC32,0.9905541838214307,0.6242424242424242,1.0,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,ContextCite64,0.9976048064262026,0.9515151515151514,1.0,0.8666666666666666,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,KernelShap64,0.997732585070595,0.8909090909090909,1.0,0.7777777777777777,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,BetaShap (U)64,0.9851922282512746,0.7818181818181817,0.9683843178386139,0.6444444444444444,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,TMC64,0.9973956529201436,0.7575757575757575,1.0,0.5555555555555555,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,ContextCite100,0.9982019618342404,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,KernelShap100,0.9948262701011201,0.7333333333333332,1.0,0.6,1.0,1.0,0.8,1,1.0,10
5,List markers for autophagy.,BetaShap (U)100,0.9558157397076246,0.8666666666666665,0.9683843178386139,0.7333333333333333,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,TMC100,0.9986373731274787,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
5,List markers for autophagy.,LOO,0.9889883748186543,0.6363636363636362,0.9839134537186085,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite32,0.8324551817584496,0.8060606060606059,0.9952756069671982,0.6444444444444444,1.0,1.0,1.0,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap32,0.727411582170587,0.6121212121212121,0.903195586865578,0.5111111111111111,1.0,1.0,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)32,0.4439440297730161,0.41818181818181815,0.6537382167042284,0.3333333333333333,1.0,1.0,0.6,1,1.0,10
6,Can a circRNA be translated into protein?,TMC32,0.6845840715441295,0.6606060606060605,0.6537382167042284,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite64,0.9307910041955523,0.9393939393939393,0.9952756069671982,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap64,0.8788297866105552,0.8181818181818182,0.903195586865578,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)64,0.9256572586647857,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,TMC64,0.9371855536808439,0.8181818181818182,0.9521142851907722,0.6444444444444444,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,ContextCite100,0.9555481354179353,0.8545454545454544,0.9952756069671982,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,KernelShap100,0.9217700133512825,0.9393939393939393,1.0,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
6,Can a circRNA be translated into protein?,BetaShap (U)100,0.8986050861996953,0.8303030303030302,0.8641292817470145,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,TMC100,0.9517423372227237,0.8666666666666665,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
6,Can a circRNA be translated into protein?,LOO,-0.03299548583665944,-0.13939393939393938,0.37491591434732946,-0.06666666666666667,0.0,0.3333333333333333,0.4,1,0.3333333333333333,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite32,0.8049421217306347,0.8773666603699838,0.9570947309793112,0.7360699299651778,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap32,0.478469350776219,0.6242424242424242,0.6890752203969104,0.4666666666666666,1.0,0.6666666666666666,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)32,0.8783493384839535,0.6121212121212121,0.6696014655630625,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC32,0.773903733634804,0.09090909090909088,0.44848616534425906,0.06666666666666667,1.0,0.6666666666666666,0.4,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite64,0.84214813060219,0.9118583155200968,0.987344413202355,0.764093177458341,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap64,0.9477969980973153,0.9757575757575757,1.0000000000000002,0.911111111111111,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)64,0.8876570885103255,0.8424242424242423,0.9892687544514788,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC64,0.8598065248242674,0.41818181818181815,0.4401717728556532,0.3333333333333333,0.0,0.6666666666666666,0.8,1,0.5,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",ContextCite100,0.8890784043229488,0.9118583155200968,0.987344413202355,0.764093177458341,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",KernelShap100,0.954204427143894,0.9264501099011717,0.9985795658019468,0.828078671210825,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",BetaShap (U)100,0.8745353649210658,0.7454545454545454,0.7459167050619867,0.6,1.0,0.6666666666666666,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",TMC100,0.9198931450062471,0.6484848484848483,0.877545429282238,0.4666666666666666,1.0,1.0,0.8,1,1.0,10
7,"There is no drug available to prevent HIV infection, Pre-exposure prophylaxis (PrEP), yes or no?",LOO,0.4314105518170001,0.4424242424242424,0.3455332225887113,0.24444444444444444,1.0,0.6666666666666666,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite32,0.9984048667770333,0.6969696969696969,0.9991360142864405,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap32,0.9992507616250336,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)32,0.9893241862005778,0.8181818181818182,0.9991360142864405,0.6444444444444444,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC32,0.9977453451111222,0.8303030303030302,0.9991360142864405,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite64,0.9995552811072362,0.9151515151515152,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap64,0.999439132426752,0.9030303030303028,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)64,0.9903478442084976,0.8303030303030302,0.9991360142864405,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC64,0.9995325496987063,0.8666666666666665,0.9991360142864405,0.6888888888888888,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,ContextCite100,0.9997420987462153,0.9151515151515152,1.0,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
8,What is Hemophilic Pseudotumor?,KernelShap100,0.9998240809989778,0.9878787878787878,1.0,0.9555555555555554,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,BetaShap (U)100,0.9944462218401957,0.9151515151515152,1.0,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,TMC100,0.9997675063317176,0.9151515151515152,0.9991360142864405,0.8222222222222221,1.0,1.0,1.0,1,1.0,10
8,What is Hemophilic Pseudotumor?,LOO,0.9950042975089877,0.5030303030303029,0.9753685755606075,0.4222222222222222,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,ContextCite32,0.8908739425614942,0.6727272727272726,1.0,0.6,1.0,1.0,0.6,1,1.0,10
9,What are the targets of avapritinib?,KernelShap32,0.9380542493140169,0.8424242424242423,0.8885071591018427,0.6888888888888888,1.0,0.6666666666666666,0.6,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)32,0.6558574872380315,0.7454545454545454,0.4439797872081647,0.5111111111111111,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,TMC32,0.9350332812816181,0.9151515151515152,0.8524988322976045,0.7777777777777777,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,ContextCite64,0.9316232130904709,0.7212121212121211,1.0,0.6,1.0,1.0,0.6,1,1.0,10
9,What are the targets of avapritinib?,KernelShap64,0.9845144290731876,0.9757575757575757,1.0,0.911111111111111,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)64,0.8635490560825397,0.7696969696969697,0.8524988322976045,0.5555555555555555,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,TMC64,0.8949529009877469,0.8909090909090909,0.8524988322976045,0.7333333333333333,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,ContextCite100,0.955628819818903,0.7818181818181817,0.8885071591018427,0.6888888888888888,1.0,0.6666666666666666,0.8,1,1.0,10
9,What are the targets of avapritinib?,KernelShap100,0.9471757924411184,0.8060606060606059,1.0,0.6888888888888888,1.0,1.0,0.8,1,1.0,10
9,What are the targets of avapritinib?,BetaShap (U)100,0.8520031892119488,0.7818181818181817,0.8524988322976045,0.6,1.0,1.0,0.8,1,1.0,10
